area,url,name,website,phone,email,socials,careTypes,page,position_on_page
"Bedfordshire","https://www.carechoices.co.uk/care-location/lillibet-lodge-in-bedford-bedfordshire/","","","(01234) 340712","","","","4","14"
"Bedfordshire","https://www.carechoices.co.uk/care-location/lillibet-manaor-in-bedford-bedfordshire/","","","(01234) 342917","","","","4","15"
"Bedfordshire","https://www.carechoices.co.uk/care-location/waterloo-house-care-home-limited-in-bedford-bedfordshire/","","","(01234) 351608","","","","4","16"
"Bedfordshire","https://www.carechoices.co.uk/care-location/sycamore-heights-care-home-in-bedford-bedfordshire/","","","(01234) 268270","","","","4","17"
"Bedfordshire","https://www.carechoices.co.uk/care-location/dame-alice-court-in-bedford-bedfordshire/","","","(01234) 718284","","","","4","18"
"Bedfordshire","https://www.carechoices.co.uk/care-location/west-hill-place-in-milton-keynes-buckinghamshire/","","","07827 279614","","","","4","19"
"Bedfordshire","https://www.carechoices.co.uk/care-location/tavistock-court-in-bedford-bedfordshire/","","","(01234) 718285","","","","4","20"
"Bedfordshire","https://www.carechoices.co.uk/care-location/dial4care-recruitment/","","","(01234) 261366","","","","4","22"
"Bedfordshire","https://www.carechoices.co.uk/care-location/homesaints-limited-in-bedford/","","","(01234) 417347","","","","4","24"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bushmead-court-residential-home-in-bedford-bedfordshire/","","","(01234) 353884","","","","4","25"
"Bedfordshire","https://www.carechoices.co.uk/care-location/22-de-parys-avenue-in-bedford-bedfordshire/","","","(01234) 355133","","","","4","26"
"Bedfordshire","https://www.carechoices.co.uk/care-location/woburn-sands-lodge-in-milton-keynes-buckinghamshire/","","","(01908) 587677","","","","4","27"
"Bedfordshire","https://www.carechoices.co.uk/care-location/salvete-care-home-bedford-bedfordshire/","","","(01234) 261991","","","","4","28"
"Bedfordshire","https://www.carechoices.co.uk/care-location/burlington-hall-care-home-in-woburn-sands-buckinghamshire/","","","(01908) 533337","","","","4","29"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bedford-scheme-in-bedford/","","","07939 735746","","","","4","30"
"Bedfordshire","https://www.carechoices.co.uk/care-location/kimbolton-lodge-in-bedford-bedfordshire/","","","(01234) 355918","","","","4","31"
"Bedfordshire","https://www.carechoices.co.uk/care-location/lima-homecare-limited-in-sandy-bedfordshire/","","","0333 358 0038","","","","4","32"
"Bedfordshire","https://www.carechoices.co.uk/care-location/stay-well-sunnyside-in-milton-keynes/","","","07413 978920","","","","4","33"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bedford-charter-house-in-bedford-bedfordshire/","","","(01234) 321400","","","","4","34"
"Bedfordshire","https://www.carechoices.co.uk/care-location/oak-way-house-in-bedford-bedfordshire/","","","(01234) 321400","","","","4","35"
"Bedfordshire","https://www.carechoices.co.uk/care-location/elcombe-house-in-bedford-bedfordshire/","","","(01234) 266010","","","","4","36"
"Bedfordshire","https://www.carechoices.co.uk/care-location/loveys-lodge-in-bedford-bedfordshire/","","","(01234) 214942","","","","4","37"
"Bedfordshire","https://www.carechoices.co.uk/care-location/manton-heights-care-centre-in-bedford-bedfordshire/","","","(01234) 267556","","","","4","38"
"Bedfordshire","https://www.carechoices.co.uk/care-location/tuncare-healthcare-services-in-milton-keynes-buckinghamshire/","","","07496 373003","","","","4","39"
"Bedfordshire","https://www.carechoices.co.uk/care-location/lillibet-house-in-bedford/","","","(01727) 810806","","","","4","40"
"Bedfordshire","https://www.carechoices.co.uk/care-location/lillibet-house-in-bedford-bedfordshire/","","","(01234) 272206","","","","5","1"
"Bedfordshire","https://www.carechoices.co.uk/care-location/the-grove-4-in-bedford-bedfordshire/","","","(01525) 718025","","","","5","2"
"Bedfordshire","https://www.carechoices.co.uk/care-location/the-grove-2-in-bedford-bedfordshire/","","","(01525) 717098","","","","5","3"
"Bedfordshire","https://www.carechoices.co.uk/care-location/the-grove-6-in-bedford-bedfordshire/","","","(01525) 718063","","","","5","4"
"Bedfordshire","https://www.carechoices.co.uk/care-location/ps27-healthcare-ltd-in-milton-keynes/","","","07949 149958","","","","5","5"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bunyan-lodge-in-bedford-bedfordshire/","","","(01234) 346146","","","","5","6"
"Bedfordshire","https://www.carechoices.co.uk/care-location/autism-care-uk-bedford-in-bedford-bedfordshire/","","","(01234) 349798","","","","5","8"
"Bedfordshire","https://www.carechoices.co.uk/care-location/daffodil-care-ltd-in-milton-keynes/","","","(01908) 608226","","","","5","9"
"Bedfordshire","https://www.carechoices.co.uk/care-location/park-house-in-bedford-bedfordshire/","","","(01234) 261993","","","","5","10"
"Bedfordshire","https://www.carechoices.co.uk/care-location/kimbolton-in-bedford-bedfordshire/","","","(01234) 330890","","","","5","11"
"Bedfordshire","https://www.carechoices.co.uk/care-location/careville-ltd-in-bedford/","","","0333 577 3351","","","","5","12"
"Bedfordshire","https://www.carechoices.co.uk/care-location/mentaur-support-services-division-in-bedford/","","","(01604) 717249","","","","5","13"
"Bedfordshire","https://www.carechoices.co.uk/care-location/peoples-choice-uk-in-bedford-bedfordshire/","","","0844 854 9445","","","","5","14"
"Bedfordshire","https://www.carechoices.co.uk/care-location/l-f-care-services-in-bedford/","","","07869 151400","","","","5","15"
"Bedfordshire","https://www.carechoices.co.uk/care-location/wilaade-care-services-limited-in-bedford/","","","(01234) 631541","","","","5","16"
"Bedfordshire","https://www.carechoices.co.uk/care-location/destiny-integrated-care-limited-in-bedford-bedfordshire/","","","(01234) 331238","","","","5","17"
"Bedfordshire","https://www.carechoices.co.uk/care-location/kingdom-healthcare-services-ltd-in-bedford-2/","","","(01234) 325948","","","","5","18"
"Bedfordshire","https://www.carechoices.co.uk/care-location/maia-specialist-injury-rehabilitation-services-in-bedford/","","","(01234) 262863","","","","5","19"
"Bedfordshire","https://www.carechoices.co.uk/care-location/edenvue-social-care-ltd-in-bedford/","","","07464 687056","","","","5","20"
"Bedfordshire","https://www.carechoices.co.uk/care-location/superior-healthcare-ltd-in-bedford/","","","(01234) 604212","","","","5","21"
"Bedfordshire","https://www.carechoices.co.uk/care-location/kyah-social-care-services-ltd-in-bedford/","","","(01234) 954244","","","","5","22"
"Bedfordshire","https://www.carechoices.co.uk/care-location/starsafe-care-limited-in-bedford/","","","07507 107218","","","","5","23"
"Bedfordshire","https://www.carechoices.co.uk/care-location/gracefilled-care-service-in-milton-keynes/","","","07715 550171","","","","5","24"
"Bedfordshire","https://www.carechoices.co.uk/care-location/ontime-response-healthcare-limited-in-walsall/","","","(01908) 061712","","","","5","25"
"Bedfordshire","https://www.carechoices.co.uk/care-location/victoria-cottage-in-bedford-bedfordshire/","","","(01234) 272757","","","","5","26"
"Bedfordshire","https://www.carechoices.co.uk/care-location/hepworth-house-in-bedford-bedfordshire/","","","(01234) 262139","","","","5","27"
"Bedfordshire","https://www.carechoices.co.uk/care-location/st-georges-house-in-bedford/","","","(01525) 873265","","","","5","28"
"Bedfordshire","https://www.carechoices.co.uk/care-location/penniston-barn-in-milton-keynes-buckinghamshire/","","","(01525) 873265","","","","5","29"
"Bedfordshire","https://www.carechoices.co.uk/care-location/woodland-house-in-milton-keynes-buckinghamshire/","","","(01525) 873265","","","","5","30"
"Bedfordshire","https://www.carechoices.co.uk/care-location/the-bungalow-in-milton-keynes-buckinghamshire/","","","(01525) 873265","","","","5","31"
"Bedfordshire","https://www.carechoices.co.uk/care-location/brightblessing-healthcare-ltd-in-milton-keynes/","","","07944 890871","","","","5","32"
"Bedfordshire","https://www.carechoices.co.uk/care-location/quality-support-solutions-limited-in-bedford-bedfordshire/","","","(01234) 834660","","","","5","33"
"Bedfordshire","https://www.carechoices.co.uk/care-location/the-airedale-nursing-home-in-bedford-bedfordshire/","","","(01234) 218571","","","","5","34"
"Bedfordshire","https://www.carechoices.co.uk/care-location/nightingale-services-beds-bucks-and-herts-in-milton-keynes-buckinghamshire/","","","(01908) 410992","","","","5","35"
"Bedfordshire","https://www.carechoices.co.uk/care-location/albert-house-in-bedford-bedfordshire/","","","(01234) 346689","","","","5","36"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bionicare-domiciliary-care-agency-in-bedford-bedfordshire/","","","(01234) 413600","","","","5","37"
"Bedfordshire","https://www.carechoices.co.uk/care-location/elite-care-services-limited-in-bedford-bedfordshire/","","","(01234) 856979","","","","5","38"
"Bedfordshire","https://www.carechoices.co.uk/care-location/3-ketelbey-nook-in-milton-keynes/","","","07508 545110","","","","5","39"
"Bedfordshire","https://www.carechoices.co.uk/care-location/taymer-nursing-home-in-silsoe-bedfordshire/","","","(01525) 861833","","","","6","1"
"Bedfordshire","https://www.carechoices.co.uk/care-location/creative-support-the-houghtons-in-bedford-bedfordshire/","","","(01234) 351248","","","","6","2"
"Bedfordshire","https://www.carechoices.co.uk/care-location/macadamia-support-in-hatfield-hertfordshire/","","","(01234) 962689","","","","6","3"
"Bedfordshire","https://www.carechoices.co.uk/care-location/medix-professionals-ltd-in-milton-keynes/","","","07985 764379","","","","6","5"
"Bedfordshire","https://www.carechoices.co.uk/care-location/home-care-preferred-milton-keynes-in-newport-pagnell/","","","(01908) 299170","","","","6","6"
"Bedfordshire","https://www.carechoices.co.uk/care-location/midsummer-court-in-milton-keynes/","","","(01908) 299449","","","","6","7"
"Bedfordshire","https://www.carechoices.co.uk/care-location/starline-care-ltd-in-slough/","","","0345 548 1218","","","","6","10"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bluebird-care-milton-keynes-in-newport-pagnell-buckinghamshire/","","","(01908) 299032","","","","6","11"
"Bedfordshire","https://www.carechoices.co.uk/care-location/better-at-home-north-bucks-in-newport-pagnell/","","","(01908) 299381","","","","6","12"
"Bedfordshire","https://www.carechoices.co.uk/care-location/mayfair-homecare-milton-keynes-in-newport-pagnell-2/","","","(01908) 299051","","","","6","13"
"Bedfordshire","https://www.carechoices.co.uk/care-location/mears-care-old-stratford-in-milton-keynes-buckinghamshire/","","","(01908) 268640","","","","6","15"
"Bedfordshire","https://www.carechoices.co.uk/care-location/goodoaks-homecare-milton-keynes-in-newport-pagnell/","","","(01908) 020165","","","","6","16"
"Bedfordshire","https://www.carechoices.co.uk/care-location/quality-life-matters-care-services-ltd-in-milton-keynes/","","","07427 446591","","","","6","17"
"Bedfordshire","https://www.carechoices.co.uk/care-location/axis-healthcare-ltd-in-milton-keynes/","","","(01908) 082267","","","","6","18"
"Bedfordshire","https://www.carechoices.co.uk/care-location/atterbury-lakes-in-milton-keynes/","","","07479 631372","","","","6","19"
"Bedfordshire","https://www.carechoices.co.uk/care-location/gemini-exclusive-care-ltd-in-milton-keynes-buckinghamshire/","","","(01908) 032685","","","","6","20"
"Bedfordshire","https://www.carechoices.co.uk/care-location/6-neotsbury-court-in-bedford/","","","07534 188444","","","","6","21"
"Bedfordshire","https://www.carechoices.co.uk/care-location/wellness-care-provider-in-milton-keynes/","","","07449 836212","","","","6","22"
"Bedfordshire","https://www.carechoices.co.uk/care-location/ejc-group-ltd-in-milton-keynes/","","","07957 723273","","","","6","23"
"Bedfordshire","https://www.carechoices.co.uk/care-location/jnn-milton-keynes-in-milton-keynes/","","","070 2039 1960","","","","6","24"
"Bedfordshire","https://www.carechoices.co.uk/care-location/twin-rivers-care-ltd-in-milton-keynes/","","","07971 644235","","","","6","26"
"Bedfordshire","https://www.carechoices.co.uk/care-location/ach-healthcare-in-milton-keynes/","","","(01908) 732881","","","","6","27"
"Bedfordshire","https://www.carechoices.co.uk/care-location/chipet-care-and-sevices-limited-in-milton-keynes/","","","(01908) 046904","","","","6","28"
"Bedfordshire","https://www.carechoices.co.uk/care-location/bestfield-care-ltd-in-milton-keynes/","","","07446 020377","","","","6","29"
"Bedfordshire","https://www.carechoices.co.uk/care-location/cornerstone-care-ltd-in-dunstable/","","","07856 922538","","","","6","30"
"Bedfordshire","https://www.carechoices.co.uk/care-location/medicare-support-housing-ltd-in-milton-keynes-2/","","","07935 473423","","","","6","31"
"Bedfordshire","https://www.carechoices.co.uk/care-location/paratus-partners-in-milton-keynes-buckinghamshire/","","","(01908) 082265","","","","6","32"
"Bedfordshire","https://www.carechoices.co.uk/care-location/regus-house-in-milton-keynes-buckinghamshire/","","","0330 133 3976","","","","6","33"
"Bedfordshire","https://www.carechoices.co.uk/care-location/carezone-health-services-ltd-in-milton-keynes-buckinghamshire/","","","07456 955977","","","","6","34"
"Bedfordshire","https://www.carechoices.co.uk/care-location/m-t-v-ventures-limited-in-milton-keynes/","","","07507 220528","","","","6","37"
"Bedfordshire","https://www.carechoices.co.uk/care-location/kents-hill-care-home-in-milton-keynes-buckinghamshire/","","","(01908) 355900","","","","6","38"
"Bedfordshire","https://www.carechoices.co.uk/care-location/rhodsac-care-home-in-milton-keynes-buckinghamshire/","","","(01908) 666980","","","","6","39"
"Bedfordshire","https://www.carechoices.co.uk/care-location/zachs-care-in-bedford/","","","(01525) 306740","","","","6","40"
"Bedfordshire","https://www.carechoices.co.uk/care-location/florence-house-in-bedford/","","","(01234) 638737","","","","7","1"
"Bedfordshire","https://www.carechoices.co.uk/care-location/millie-rose-solutions-ltd-in-bedford/","","","07402 329708","","","","7","2"
"Bedfordshire","https://www.carechoices.co.uk/care-location/yourlife-bedford-in-bedford/","","","(01234) 343999","","","","7","3"
"Bedfordshire","https://www.carechoices.co.uk/care-location/dezionite-main-office-in-bedford/","","","(01234) 385766","","","","7","4"
"Bedfordshire","https://www.carechoices.co.uk/care-location/mc-home-support-ltd-in-bedford/","","","(01525) 863910","","","","7","5"
"Bedfordshire","https://www.carechoices.co.uk/care-location/highfield-in-bedford-bedfordshire/","","","(01234) 346482","","","","7","6"
"Bedfordshire","https://www.carechoices.co.uk/care-location/triple-diamond-healthcare-limited-in-milton-keynes/","","","07377 382007","","","","7","7"
"Bedfordshire","https://www.carechoices.co.uk/care-location/disabilities-trust-9-twyford-lane-in-milton-keynes-buckinghamshire/","","","(01908) 639086","","","","7","8"
"Bedfordshire","https://www.carechoices.co.uk/care-location/puttenhoe-in-bedford-bedfordshire/","","","(01234) 214100","","","","7","9"
